# graph: 2359 edges, 297 vertices
# 2core: 2344 depth: 1 edges, 297 vertices
IT:        0/10000 | DEC:     0/30 | ERR:        1e+20/1e-05 | ON:   285 | S:    25 | ON2:   285 | BAD:   200 | COST:           25 | EN:       -282.5   
IT:      169/10000 | DEC:     0/30 | ERR:      8.39272/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    33 | COST:          128 | EN:       -272.2   
IT:      170/10000 | DEC:     0/30 | ERR:      8.45842/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    22 | COST:          128 | EN:       -272.2   
IT:      171/10000 | DEC:     0/30 | ERR:      8.13245/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    25 | COST:          125 | EN:       -272.5   
IT:      172/10000 | DEC:     0/30 | ERR:      8.35155/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    38 | COST:          121 | EN:       -272.9   
IT:      173/10000 | DEC:     0/30 | ERR:      8.29473/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    24 | COST:          128 | EN:       -272.2   
IT:      174/10000 | DEC:     0/30 | ERR:       8.0083/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    31 | COST:          124 | EN:       -272.6   
IT:      175/10000 | DEC:     0/30 | ERR:       7.8746/1e-05 | ON:   285 | S:   120 | ON2:   285 | BAD:    39 | COST:          120 | EN:         -273   
IT:      176/10000 | DEC:     0/30 | ERR:      8.15746/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    37 | COST:          121 | EN:       -272.9   
IT:      177/10000 | DEC:     0/30 | ERR:      8.00709/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    34 | COST:          123 | EN:       -272.7   
IT:      178/10000 | DEC:     0/30 | ERR:      8.01374/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    27 | COST:          125 | EN:       -272.5   
IT:      179/10000 | DEC:     0/30 | ERR:      8.30487/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    23 | COST:          125 | EN:       -272.5   
IT:      180/10000 | DEC:     0/30 | ERR:      8.40109/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    27 | COST:          124 | EN:       -272.6   
IT:      181/10000 | DEC:     0/30 | ERR:       8.7219/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    21 | COST:          125 | EN:       -272.5   
IT:      182/10000 | DEC:     0/30 | ERR:      8.90165/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    22 | COST:          125 | EN:       -272.5   
IT:      183/10000 | DEC:     0/30 | ERR:      8.95521/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    28 | COST:          127 | EN:       -272.3   
IT:      184/10000 | DEC:     0/30 | ERR:      8.34991/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    36 | COST:          121 | EN:       -272.9   
IT:      185/10000 | DEC:     0/30 | ERR:       8.3465/1e-05 | ON:   285 | S:   118 | ON2:   285 | BAD:    50 | COST:          118 | EN:       -273.2   
IT:      186/10000 | DEC:     0/30 | ERR:      8.37615/1e-05 | ON:   285 | S:   122 | ON2:   285 | BAD:    48 | COST:          122 | EN:       -272.8   
IT:      187/10000 | DEC:     0/30 | ERR:      8.32462/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:    25 | COST:          132 | EN:       -271.8   
IT:      188/10000 | DEC:     0/30 | ERR:      8.09849/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    33 | COST:          128 | EN:       -272.2   
IT:      189/10000 | DEC:     0/30 | ERR:      8.46497/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    29 | COST:          125 | EN:       -272.5   
IT:      190/10000 | DEC:     0/30 | ERR:      8.40409/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    23 | COST:          130 | EN:         -272   
IT:      191/10000 | DEC:     0/30 | ERR:      8.61827/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    32 | COST:          125 | EN:       -272.5   
IT:      192/10000 | DEC:     0/30 | ERR:      8.64174/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    31 | COST:          126 | EN:       -272.4   
IT:      193/10000 | DEC:     0/30 | ERR:      8.53682/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    38 | COST:          121 | EN:       -272.9   
IT:      194/10000 | DEC:     0/30 | ERR:      8.31069/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    27 | COST:          125 | EN:       -272.5   
IT:      195/10000 | DEC:     0/30 | ERR:      8.12629/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    33 | COST:          124 | EN:       -272.6   
IT:      196/10000 | DEC:     0/30 | ERR:      8.03104/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:    23 | COST:          132 | EN:       -271.8   
IT:      197/10000 | DEC:     0/30 | ERR:      8.26692/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:    19 | COST:          132 | EN:       -271.8   
IT:      198/10000 | DEC:     0/30 | ERR:      8.75408/1e-05 | ON:   285 | S:   122 | ON2:   285 | BAD:    30 | COST:          122 | EN:       -272.8   
IT:      199/10000 | DEC:     0/30 | ERR:       9.1475/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    30 | COST:          123 | EN:       -272.7   
IT:      200/10000 | DEC:     0/30 | ERR:      9.15434/1e-05 | ON:   285 | S:   120 | ON2:   285 | BAD:    48 | COST:          120 | EN:         -273   
IT:      201/10000 | DEC:     0/30 | ERR:       9.1712/1e-05 | ON:   285 | S:   119 | ON2:   285 | BAD:    50 | COST:          119 | EN:       -273.1   
IT:      202/10000 | DEC:     0/30 | ERR:      8.79368/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    43 | COST:          121 | EN:       -272.9   
IT:      203/10000 | DEC:     0/30 | ERR:      8.85863/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    31 | COST:          125 | EN:       -272.5   
IT:      204/10000 | DEC:     0/30 | ERR:      8.87847/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:    19 | COST:          131 | EN:       -271.9   
IT:      205/10000 | DEC:     0/30 | ERR:      9.02208/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    23 | COST:          128 | EN:       -272.2   
IT:      206/10000 | DEC:     0/30 | ERR:      9.19141/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    22 | COST:          127 | EN:       -272.3   
IT:      207/10000 | DEC:     0/30 | ERR:      9.29154/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    32 | COST:          125 | EN:       -272.5   
IT:      208/10000 | DEC:     0/30 | ERR:      9.15541/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    33 | COST:          123 | EN:       -272.7   
IT:      209/10000 | DEC:     0/30 | ERR:      9.27441/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    32 | COST:          124 | EN:       -272.6   
IT:      210/10000 | DEC:     0/30 | ERR:      9.36767/1e-05 | ON:   285 | S:   122 | ON2:   285 | BAD:    27 | COST:          122 | EN:       -272.8   
IT:      211/10000 | DEC:     0/30 | ERR:        9.412/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    15 | COST:          127 | EN:       -272.3   
IT:      212/10000 | DEC:     0/30 | ERR:      9.57409/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    24 | COST:          124 | EN:       -272.6   
IT:      213/10000 | DEC:     0/30 | ERR:      9.70016/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    30 | COST:          123 | EN:       -272.7   
IT:      214/10000 | DEC:     0/30 | ERR:      9.91654/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    23 | COST:          128 | EN:       -272.2   
IT:      215/10000 | DEC:     0/30 | ERR:      9.94994/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    38 | COST:          123 | EN:       -272.7   
IT:      216/10000 | DEC:     0/30 | ERR:      9.68083/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    38 | COST:          124 | EN:       -272.6   
IT:      217/10000 | DEC:     0/30 | ERR:       9.7297/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    27 | COST:          124 | EN:       -272.6   
IT:      218/10000 | DEC:     0/30 | ERR:       9.9662/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    25 | COST:          127 | EN:       -272.3   
IT:      219/10000 | DEC:     0/30 | ERR:      10.1185/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    20 | COST:          127 | EN:       -272.3   
IT:      220/10000 | DEC:     0/30 | ERR:      10.2116/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    18 | COST:          128 | EN:       -272.2   
IT:      221/10000 | DEC:     0/30 | ERR:      10.2667/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    27 | COST:          123 | EN:       -272.7   
IT:      222/10000 | DEC:     0/30 | ERR:      10.4748/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    26 | COST:          124 | EN:       -272.6   
IT:      223/10000 | DEC:     0/30 | ERR:      10.6299/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    23 | COST:          125 | EN:       -272.5   
IT:      224/10000 | DEC:     0/30 | ERR:      10.5398/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    26 | COST:          123 | EN:       -272.7   
IT:      225/10000 | DEC:     0/30 | ERR:      10.4023/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    25 | COST:          128 | EN:       -272.2   
IT:      226/10000 | DEC:     0/30 | ERR:      10.4021/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:    11 | COST:          132 | EN:       -271.8   
IT:      227/10000 | DEC:     0/30 | ERR:      10.7524/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:    10 | COST:          131 | EN:       -271.9   
IT:      228/10000 | DEC:     0/30 | ERR:      11.1252/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    19 | COST:          126 | EN:       -272.4   
IT:      229/10000 | DEC:     0/30 | ERR:      11.2121/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    17 | COST:          126 | EN:       -272.4   
IT:      230/10000 | DEC:     0/30 | ERR:      11.2997/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    24 | COST:          126 | EN:       -272.4   
IT:      231/10000 | DEC:     0/30 | ERR:      11.3774/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    25 | COST:          126 | EN:       -272.4   
IT:      232/10000 | DEC:     0/30 | ERR:      11.1899/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    20 | COST:          127 | EN:       -272.3   
IT:      233/10000 | DEC:     0/30 | ERR:      11.4326/1e-05 | ON:   285 | S:   122 | ON2:   285 | BAD:    31 | COST:          122 | EN:       -272.8   
IT:      234/10000 | DEC:     0/30 | ERR:      11.7272/1e-05 | ON:   285 | S:   114 | ON2:   285 | BAD:    51 | COST:          114 | EN:       -273.6   
IT:      235/10000 | DEC:     0/30 | ERR:      11.8697/1e-05 | ON:   285 | S:   121 | ON2:   285 | BAD:    43 | COST:          121 | EN:       -272.9   
IT:      236/10000 | DEC:     0/30 | ERR:       11.443/1e-05 | ON:   285 | S:   131 | ON2:   285 | BAD:    18 | COST:          131 | EN:       -271.9   
IT:      237/10000 | DEC:     0/30 | ERR:      11.4585/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    14 | COST:          129 | EN:       -272.1   
IT:      238/10000 | DEC:     0/30 | ERR:      11.5001/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    30 | COST:          124 | EN:       -272.6   
IT:      239/10000 | DEC:     0/30 | ERR:      11.7961/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    20 | COST:          127 | EN:       -272.3   
IT:      240/10000 | DEC:     0/30 | ERR:      11.9019/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    26 | COST:          124 | EN:       -272.6   
IT:      241/10000 | DEC:     0/30 | ERR:      11.7627/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    18 | COST:          127 | EN:       -272.3   
IT:      242/10000 | DEC:     0/30 | ERR:      11.6908/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    27 | COST:          127 | EN:       -272.3   
IT:      243/10000 | DEC:     0/30 | ERR:      11.8635/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    23 | COST:          124 | EN:       -272.6   
IT:      244/10000 | DEC:     0/30 | ERR:      12.0872/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    15 | COST:          128 | EN:       -272.2   
IT:      245/10000 | DEC:     0/30 | ERR:      12.3227/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    18 | COST:          125 | EN:       -272.5   
IT:      246/10000 | DEC:     0/30 | ERR:      12.4379/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    20 | COST:          126 | EN:       -272.4   
IT:      247/10000 | DEC:     0/30 | ERR:      12.4708/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    22 | COST:          127 | EN:       -272.3   
IT:      248/10000 | DEC:     0/30 | ERR:      12.3207/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    21 | COST:          125 | EN:       -272.5   
IT:      249/10000 | DEC:     0/30 | ERR:      12.2082/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    27 | COST:          125 | EN:       -272.5   
IT:      250/10000 | DEC:     0/30 | ERR:      12.0353/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    24 | COST:          124 | EN:       -272.6   
IT:      251/10000 | DEC:     0/30 | ERR:      11.8497/1e-05 | ON:   285 | S:   130 | ON2:   285 | BAD:    13 | COST:          130 | EN:         -272   
IT:      252/10000 | DEC:     0/30 | ERR:      12.0621/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    13 | COST:          129 | EN:       -272.1   
IT:      253/10000 | DEC:     0/30 | ERR:      12.2397/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    18 | COST:          128 | EN:       -272.2   
IT:      254/10000 | DEC:     0/30 | ERR:      12.3806/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    28 | COST:          125 | EN:       -272.5   
IT:      255/10000 | DEC:     0/30 | ERR:      12.3283/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    12 | COST:          126 | EN:       -272.4   
IT:      256/10000 | DEC:     0/30 | ERR:      12.4038/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    15 | COST:          127 | EN:       -272.3   
IT:      257/10000 | DEC:     0/30 | ERR:      12.5835/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    25 | COST:          125 | EN:       -272.5   
IT:      258/10000 | DEC:     0/30 | ERR:      12.6316/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    15 | COST:          128 | EN:       -272.2   
IT:      259/10000 | DEC:     0/30 | ERR:      12.6422/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    15 | COST:          129 | EN:       -272.1   
IT:      260/10000 | DEC:     0/30 | ERR:      12.6483/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    18 | COST:          127 | EN:       -272.3   
IT:      261/10000 | DEC:     0/30 | ERR:       12.892/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    16 | COST:          126 | EN:       -272.4   
IT:      262/10000 | DEC:     0/30 | ERR:       13.076/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    25 | COST:          123 | EN:       -272.7   
IT:      263/10000 | DEC:     0/30 | ERR:      13.1948/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    16 | COST:          124 | EN:       -272.6   
IT:      264/10000 | DEC:     0/30 | ERR:      13.3562/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    14 | COST:          126 | EN:       -272.4   
IT:      265/10000 | DEC:     0/30 | ERR:      13.4517/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    24 | COST:          124 | EN:       -272.6   
IT:      266/10000 | DEC:     0/30 | ERR:      13.5036/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    16 | COST:          128 | EN:       -272.2   
IT:      267/10000 | DEC:     0/30 | ERR:      13.6118/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    16 | COST:          128 | EN:       -272.2   
IT:      268/10000 | DEC:     0/30 | ERR:      13.4372/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    15 | COST:          127 | EN:       -272.3   
IT:      269/10000 | DEC:     0/30 | ERR:      13.2671/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    15 | COST:          127 | EN:       -272.3   
IT:      270/10000 | DEC:     0/30 | ERR:      13.1714/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    17 | COST:          129 | EN:       -272.1   
IT:      271/10000 | DEC:     0/30 | ERR:      13.1028/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    20 | COST:          127 | EN:       -272.3   
IT:      272/10000 | DEC:     0/30 | ERR:      13.0165/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    26 | COST:          124 | EN:       -272.6   
IT:      273/10000 | DEC:     0/30 | ERR:      12.9902/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    24 | COST:          124 | EN:       -272.6   
IT:      274/10000 | DEC:     0/30 | ERR:      13.0365/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    22 | COST:          127 | EN:       -272.3   
IT:      275/10000 | DEC:     0/30 | ERR:      13.1916/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    16 | COST:          128 | EN:       -272.2   
IT:      276/10000 | DEC:     0/30 | ERR:      13.1239/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    10 | COST:          128 | EN:       -272.2   
IT:      277/10000 | DEC:     0/30 | ERR:      13.1136/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    13 | COST:          129 | EN:       -272.1   
IT:      278/10000 | DEC:     0/30 | ERR:       13.104/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    21 | COST:          128 | EN:       -272.2   
IT:      279/10000 | DEC:     0/30 | ERR:      13.1196/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    22 | COST:          125 | EN:       -272.5   
IT:      280/10000 | DEC:     0/30 | ERR:       13.003/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    20 | COST:          124 | EN:       -272.6   
IT:      281/10000 | DEC:     0/30 | ERR:      12.9267/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    25 | COST:          123 | EN:       -272.7   
IT:      282/10000 | DEC:     0/30 | ERR:       13.009/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    18 | COST:          127 | EN:       -272.3   
IT:      283/10000 | DEC:     0/30 | ERR:      13.1297/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    10 | COST:          129 | EN:       -272.1   
IT:      284/10000 | DEC:     0/30 | ERR:      13.0558/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    25 | COST:          123 | EN:       -272.7   
IT:      285/10000 | DEC:     0/30 | ERR:      12.8802/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    24 | COST:          127 | EN:       -272.3   
IT:      286/10000 | DEC:     0/30 | ERR:      12.5892/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    29 | COST:          123 | EN:       -272.7   
IT:      287/10000 | DEC:     0/30 | ERR:      12.4171/1e-05 | ON:   285 | S:   123 | ON2:   285 | BAD:    36 | COST:          123 | EN:       -272.7   
IT:      288/10000 | DEC:     0/30 | ERR:      12.5206/1e-05 | ON:   285 | S:   124 | ON2:   285 | BAD:    25 | COST:          124 | EN:       -272.6   
IT:      289/10000 | DEC:     0/30 | ERR:      12.3874/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    16 | COST:          128 | EN:       -272.2   
IT:      290/10000 | DEC:     0/30 | ERR:      12.4468/1e-05 | ON:   285 | S:   128 | ON2:   285 | BAD:    15 | COST:          128 | EN:       -272.2   
IT:      291/10000 | DEC:     0/30 | ERR:      12.4364/1e-05 | ON:   285 | S:   125 | ON2:   285 | BAD:    30 | COST:          125 | EN:       -272.5   
IT:      292/10000 | DEC:     0/30 | ERR:      12.3756/1e-05 | ON:   285 | S:   126 | ON2:   285 | BAD:    24 | COST:          126 | EN:       -272.4   
IT:      293/10000 | DEC:     0/30 | ERR:       12.369/1e-05 | ON:   285 | S:   129 | ON2:   285 | BAD:    17 | COST:          129 | EN:       -272.1   
IT:      294/10000 | DEC:     0/30 | ERR:      12.1343/1e-05 | ON:   285 | S:   127 | ON2:   285 | BAD:    25 | COST:          127 | EN:       -272.3   
